"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06000","3","1013","53","0","2024","A","",6,23,2983746,14000,210,2486,129260,"",0.80,0.15,0.22,0.01,0.01,1.48,1.48,"",0,0.0,-5,-17.9,-349838,-10.5,7000,100.0,91,76.5,155,6.6,8039,6.6
"06000","3","102","52","0","2024","A","",19181,1845593,158902857306,887515848,30035349,1656,86099,"",0.75,1.09,1.16,0.45,1.26,1.07,1.07,"",-32,-0.2,67474,3.8,11567859006,7.9,28064609,3.3,473376,1.6,63,4.0,3239,3.9
"06000","3","1021","53","0","2024","A","",1182,108759,12247467095,68966553,1720296,2166,112611,"",0.64,1.62,1.76,0.64,1.02,1.09,1.09,"",-7,-0.6,4059,3.9,980791064,8.7,2496121,3.8,40442,2.4,97,4.7,5002,4.6
"06000","3","1022","53","0","2024","A","",186,13295,786354184,4549015,71429,1137,59148,"",0.24,0.90,1.01,0.22,0.33,1.12,1.12,"",-1,-0.5,490,3.8,66383001,9.2,120869,2.7,-909,-1.3,56,5.2,2924,5.2
"06000","3","1023","53","0","2024","A","",96,7822,739985576,54492228,1600373,1819,94605,"",0.33,1.39,1.49,1.63,2.22,1.07,1.07,"",-2,-2.0,609,8.4,106324220,16.8,3059146,5.9,172886,12.1,130,7.7,6757,7.7
"06000","3","1024","53","0","2024","A","",220,6620,596041626,11971019,423686,1732,90039,"",0.30,0.57,0.63,0.50,0.63,1.10,1.10,"",2,0.9,388,6.2,61811173,11.6,901418,8.1,36436,9.4,83,5.0,4312,5.0
"06000","3","1025","53","0","2024","A","",14516,1084440,83195943860,197585519,6305380,1475,76718,"",1.29,1.04,1.05,0.26,1.00,1.01,1.01,"",-56,-0.4,37587,3.6,5747253153,7.4,7113630,3.7,505885,8.7,52,3.7,2736,3.7
"06000","3","1026","53","0","2024","A","",453,86103,4587145429,299238849,11249827,1025,53275,"",0.64,1.78,1.83,1.98,3.24,1.03,1.03,"",1,0.2,4183,5.1,294006131,6.8,3903945,1.3,-678681,-5.7,17,1.7,868,1.7
"06000","3","1027","53","0","2024","A","",255,6235,494584866,10605713,358012,1525,79320,"",0.80,1.57,1.71,1.29,1.55,1.09,1.09,"",-4,-1.5,121,2.0,45785437,10.2,37989,0.4,-7681,-2.1,113,8.0,5918,8.1
"06000","3","1028","53","0","2024","A","",2249,532174,56243612632,240100320,8306001,2032,105687,"",0.23,1.05,1.23,0.28,0.79,1.17,1.17,"",26,1.2,19961,3.9,4258065318,8.2,10523738,4.6,410783,5.2,80,4.1,4195,4.1
"06000","3","1029","53","0","2024","A","",25,146,11722038,6632,345,1545,80334,"",0.84,2.76,2.44,0.06,0.09,0.89,0.89,"",10,66.7,77,111.6,7439509,173.7,-92247,-93.3,-5785,-94.4,344,28.6,17891,28.7
"06000","3","11","54","0","2024","A","",10,110,7057367,1351344,42439,1237,64304,"",0.98,0.88,0.83,1.27,3.03,0.95,0.95,"",1,11.1,6,5.8,1036235,17.2,88887,7.0,1078,2.6,118,10.5,6129,10.5
"06000","3","111","55","0","2024","A","",2,18,810514,207496,6088,870,45238,"",1.09,0.32,0.24,0.30,0.92,0.76,0.76,"",1,100.0,2,12.5,140860,21.0,50536,32.2,908,17.5,73,9.2,3816,9.2
"06000","3","1112","56","0","2024","A","",1,17,777614,193496,5612,859,44648,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,6.2,107960,16.1,36536,23.3,432,8.3,62,7.8,3226,7.8
"06000","3","11121","57","0","2024","A","",1,17,777614,193496,5612,859,44648,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,6.2,107960,16.1,36536,23.3,432,8.3,62,7.8,3226,7.8
"06000","3","111219","58","0","2024","A","",1,17,777614,193496,5612,859,44648,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,6.2,107960,16.1,36536,23.3,432,8.3,62,7.8,3226,7.8
"06000","3","1114","56","0","2024","A","",1,1,32900,14000,476,1265,65800,"N",2.18,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","3","11141","57","0","2024","A","",1,1,32900,14000,476,1265,65800,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","3","111419","58","0","2024","A","",1,1,32900,14000,476,1265,65800,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","3","113","55","0","2024","A","",1,15,642343,203144,6907,833,43304,"N",2.18,0,0,0,0,0,0,"",0,0.0,4,36.4,159258,33.0,59709,41.6,2030,41.6,-38,-4.4,-1985,-4.4
"06000","3","1133","56","0","2024","A","",1,15,642343,203144,6907,833,43304,"N",2.18,0,0,0,0,0,0,"",0,0.0,4,36.4,159258,33.0,59709,41.6,2030,41.6,-38,-4.4,-1985,-4.4
"06000","3","11331","57","0","2024","A","",1,15,642343,203144,6907,833,43304,"N",2.18,0,0,0,0,0,0,"",0,0.0,4,36.4,159258,33.0,59709,41.6,2030,41.6,-38,-4.4,-1985,-4.4
"06000","3","113310","58","0","2024","A","",1,15,642343,203144,6907,833,43304,"N",2.18,0,0,0,0,0,0,"",0,0.0,4,36.4,159258,33.0,59709,41.6,2030,41.6,-38,-4.4,-1985,-4.4
"06000","3","115","55","0","2024","A","",7,77,5604510,940704,29444,1400,72786,"",1.27,1.50,1.40,3.56,6.43,0.94,0.94,"",0,0.0,0,0.0,736117,15.1,-21358,-2.2,-1860,-5.9,179,14.7,9285,14.6
"06000","3","1151","56","0","2024","A","",4,49,3013788,386203,17402,1193,62033,"",1.25,1.86,1.71,3.30,6.85,0.93,0.93,"",0,0.0,-1,-2.0,272622,9.9,-71989,-15.7,-3285,-15.9,130,12.2,6749,12.2
"06000","3","11511","57","0","2024","A","",4,49,3013788,386203,17402,1193,62033,"",1.25,1.86,1.71,3.30,6.85,0.93,0.93,"",0,0.0,-1,-2.0,272622,9.9,-71989,-15.7,-3285,-15.9,130,12.2,6749,12.2
"06000","3","115112","58","0","2024","A","",4,49,3013788,386203,17402,1193,62033,"N",1.38,0,0,0,0,0,0,"",0,0.0,-1,-2.0,272622,9.9,-71989,-15.7,-3285,-15.9,130,12.2,6749,12.2
"06000","3","1153","56","0","2024","A","",3,28,2590722,554501,12042,1753,91169,"",1.31,1.11,1.16,3.77,5.91,1.02,1.02,"",0,0.0,1,3.7,463495,21.8,50631,10.0,1425,13.4,243,16.1,12625,16.1
"06000","3","11531","57","0","2024","A","",3,28,2590722,554501,12042,1753,91169,"",1.31,1.11,1.16,3.77,5.91,1.02,1.02,"",0,0.0,1,3.7,463495,21.8,50631,10.0,1425,13.4,243,16.1,12625,16.1
"06000","3","115310","58","0","2024","A","",3,28,2590722,554501,12042,1753,91169,"",1.31,1.11,1.16,3.77,5.91,1.02,1.02,"",0,0.0,1,3.7,463495,21.8,50631,10.0,1425,13.4,243,16.1,12625,16.1
"06000","3","22","54","0","2024","A","",686,52168,6732840672,35362503,822635,2482,129062,"",0.54,1.73,1.97,0.53,0.88,1.14,1.14,"",-13,-1.9,1596,3.2,474876870,7.6,746217,2.2,-30988,-3.6,102,4.3,5318,4.3
"06000","3","221","55","0","2024","A","",686,52168,6732840672,35362503,822635,2482,129062,"",0.54,1.73,1.97,0.53,0.88,1.14,1.14,"",-13,-1.9,1596,3.2,474876870,7.6,746217,2.2,-30988,-3.6,102,4.3,5318,4.3
"06000","3","2211","56","0","2024","A","",53,18906,2846584074,1210842,23599,2896,150566,"",0.37,1.98,2.06,0.06,0.07,1.04,1.04,"",3,6.0,737,4.1,153252168,5.7,18347,1.5,-1881,-7.4,45,1.6,2324,1.6
"06000","3","22111","57","0","2024","A","",31,2780,332788478,272313,6384,2302,119730,"",0.82,1.07,0.88,0.04,0.05,0.82,0.82,"",3,10.7,84,3.1,17870578,5.7,-37830,-12.2,-947,-12.9,56,2.5,2924,2.5
"06000","3","221111","58","0","2024","A","",20,1731,207926761,272313,6384,2310,120137,"",2.18,3.59,2.96,0.93,1.28,0.82,0.82,"",2,11.1,131,8.2,20546484,11.0,-37830,-12.2,-947,-12.9,57,2.5,2988,2.6
"06000","3","221112","58","0","2024","A","",11,1049,124861717,0,0,2290,119058,"",0.40,0.56,0.47,0.00,0.00,0.84,0.84,"",1,10.0,-48,-4.4,-2675906,-2.1,0,0.0,0,0.0,53,2.4,2753,2.4
"06000","3","22112","57","0","2024","A","",22,16126,2513795596,938529,17215,2998,155881,"",0.21,2.32,2.51,0.07,0.08,1.08,1.09,"",0,0.0,654,4.2,135381590,5.7,56177,6.4,-934,-5.1,42,1.4,2161,1.4
"06000","3","221121","58","0","2024","A","",12,1182,156583577,0,0,2549,132529,"",1.17,1.42,1.26,0.00,0.00,0.89,0.89,"",0,0.0,33,2.9,14365591,10.1,0,0.0,0,0.0,168,7.1,8709,7.0
"06000","3","221122","58","0","2024","A","",10,14945,2357212019,938529,17215,3033,157728,"",0.11,2.44,2.69,0.07,0.08,1.10,1.10,"",0,0.0,621,4.3,121015999,5.4,56177,6.4,-934,-5.1,31,1.0,1611,1.0
"06000","3","2212","56","0","2024","A","",2,11,1226666,0,0,2145,111515,"",0.06,0.01,0.02,0.00,0.00,1.25,1.25,"",0,0.0,-144,-92.9,-8132915,-86.9,0,0.0,0,0.0,981,84.3,50968,84.2
"06000","3","22121","57","0","2024","A","",2,11,1226666,0,0,2145,111515,"",0.06,0.01,0.02,0.00,0.00,1.25,1.25,"",0,0.0,-144,-92.9,-8132915,-86.9,0,0.0,0,0.0,981,84.3,50968,84.2
"06000","3","221210","58","0","2024","A","",2,11,1226666,0,0,2145,111515,"",0.06,0.01,0.02,0.00,0.00,1.25,1.25,"",0,0.0,-144,-92.9,-8132915,-86.9,0,0.0,0,0.0,981,84.3,50968,84.2
"06000","3","2213","56","0","2024","A","",631,33251,3885029932,34151661,799036,2247,116841,"",0.57,1.67,1.97,0.76,1.40,1.18,1.18,"",-16,-2.5,1002,3.1,329757617,9.3,727870,2.2,-29107,-3.5,127,6.0,6596,6.0
"06000","3","22131","57","0","2024","A","",507,23970,2742813382,29499573,680184,2201,114428,"",0.68,1.76,2.06,0.91,1.68,1.17,1.17,"",-12,-2.3,697,3.0,231497134,9.2,382295,1.3,-29438,-4.1,126,6.1,6519,6.0
"06000","3","221310","58","0","2024","A","",507,23970,2742813382,29499573,680184,2201,114428,"",0.68,1.76,2.06,0.91,1.68,1.17,1.17,"",-12,-2.3,697,3.0,231497134,9.2,382295,1.3,-29438,-4.1,126,6.1,6519,6.0
"06000","3","22132","57","0","2024","A","",124,9281,1142216550,4652088,118852,2367,123073,"",0.35,1.49,1.79,0.38,0.73,1.20,1.20,"",-4,-3.1,305,3.4,98260483,9.4,345575,8.0,331,0.3,130,5.8,6771,5.8
"06000","3","221320","58","0","2024","A","",124,9281,1142216550,4652088,118852,2367,123073,"",0.35,1.49,1.79,0.38,0.73,1.20,1.20,"",-4,-3.1,305,3.4,98260483,9.4,345575,8.0,331,0.3,130,5.8,6771,5.8
"06000","3","23","54","0","2024","A","",108,10901,1013513847,1572694,69375,1788,92975,"",0.17,0.85,0.98,0.10,0.25,1.15,1.15,"",-1,-0.9,471,4.5,73236339,7.8,62037,4.1,-3090,-4.3,54,3.1,2827,3.1
"06000","3","236","55","0","2024","A","",6,73,4594226,247521,11153,1213,63079,"",0.34,0.21,0.13,0.27,0.62,0.61,0.61,"",0,0.0,7,10.6,559612,13.9,85834,53.1,4553,69.0,43,3.7,2256,3.7
"06000","3","2361","56","0","2024","A","",2,42,2747804,88415,4774,1273,66212,"",1.01,2.52,2.46,0.42,0.91,0.99,0.99,"",0,0.0,-1,-2.3,6930,0.3,-391,-0.4,1399,41.5,54,4.4,2839,4.5
"06000","3","23611","57","0","2024","A","",2,42,2747804,88415,4774,1273,66212,"",1.01,2.52,2.46,0.42,0.91,0.99,0.99,"",0,0.0,-1,-2.3,6930,0.3,-391,-0.4,1399,41.5,54,4.4,2839,4.5
"06000","3","236118","58","0","2024","A","",2,42,2747804,88415,4774,1273,66212,"",1.64,4.90,4.34,2.64,2.84,0.90,0.90,"",0,0.0,-1,-2.3,6930,0.3,-391,-0.4,1399,41.5,54,4.4,2839,4.5
"06000","3","2362","56","0","2024","A","",4,31,1846422,159106,6379,1133,58928,"",0.26,0.09,0.05,0.22,0.50,0.56,0.56,"",0,0.0,8,34.8,552682,42.7,86225,118.3,3154,97.8,55,5.1,2882,5.1
"06000","3","23622","57","0","2024","A","",4,31,1846422,159106,6379,1133,58928,"N",0.26,0,0,0,0,0,0,"",0,0.0,8,34.8,552682,42.7,86225,118.3,3154,97.8,55,5.1,2882,5.1
"06000","3","236220","58","0","2024","A","",4,31,1846422,159106,6379,1133,58928,"N",0.26,0,0,0,0,0,0,"",0,0.0,8,34.8,552682,42.7,86225,118.3,3154,97.8,55,5.1,2882,5.1
"06000","3","237","55","0","2024","A","",102,10828,1008919621,1325173,58222,1792,93176,"",0.16,0.88,1.02,0.09,0.23,1.16,1.16,"",-1,-1.0,464,4.5,72676727,7.8,-23797,-1.8,-7643,-11.6,55,3.2,2840,3.1
"06000","3","2371","56","0","2024","A","",1,5,133992,47011,705,542,28209,"",0.07,0.02,0.01,0.06,0.03,0.32,0.32,"",0,0.0,0,0.0,696,0.5,12011,34.3,180,34.3,-7,-1.3,-354,-1.2
"06000","3","23711","57","0","2024","A","",1,5,133992,47011,705,542,28209,"",0.09,0.02,0.01,0.07,0.03,0.34,0.34,"",0,0.0,0,0.0,696,0.5,12011,34.3,180,34.3,-7,-1.3,-354,-1.2
"06000","3","237110","58","0","2024","A","",1,5,133992,47011,705,542,28209,"",0.09,0.02,0.01,0.07,0.03,0.34,0.34,"",0,0.0,0,0.0,696,0.5,12011,34.3,180,34.3,-7,-1.3,-354,-1.2
"06000","3","2373","56","0","2024","A","",93,10682,994671133,630753,31350,1791,93117,"",0.16,0.89,1.04,0.04,0.14,1.17,1.17,"",0,0.0,450,4.4,70863623,7.7,-35151,-5.3,-5157,-14.1,55,3.2,2829,3.1
"06000","3","23731","57","0","2024","A","",93,10682,994671133,630753,31350,1791,93117,"",0.16,0.89,1.04,0.04,0.14,1.17,1.17,"",0,0.0,450,4.4,70863623,7.7,-35151,-5.3,-5157,-14.1,55,3.2,2829,3.1
"06000","3","237310","58","0","2024","A","",93,10682,994671133,630753,31350,1791,93117,"",0.16,0.89,1.04,0.04,0.14,1.17,1.17,"",0,0.0,450,4.4,70863623,7.7,-35151,-5.3,-5157,-14.1,55,3.2,2829,3.1
"06000","3","2379","56","0","2024","A","",8,141,14114496,647409,26167,1919,99808,"",1.05,1.12,1.14,1.47,2.62,1.02,1.02,"",-1,-11.1,13,10.2,1812408,14.7,-657,-0.1,-2666,-9.2,63,3.4,3321,3.4
"06000","3","23799","57","0","2024","A","",8,141,14114496,647409,26167,1919,99808,"",1.05,1.12,1.14,1.47,2.62,1.02,1.02,"",-1,-11.1,13,10.2,1812408,14.7,-657,-0.1,-2666,-9.2,63,3.4,3321,3.4
"06000","3","237990","58","0","2024","A","",8,141,14114496,647409,26167,1919,99808,"",1.05,1.12,1.14,1.47,2.62,1.02,1.02,"",-1,-11.1,13,10.2,1812408,14.7,-657,-0.1,-2666,-9.2,63,3.4,3321,3.4
"06000","3","31-33","54","0","2024","A","",6,23,2983746,14000,210,2486,129260,"",0.80,0.15,0.22,0.01,0.01,1.48,1.48,"",0,0.0,-5,-17.9,-349838,-10.5,7000,100.0,91,76.5,155,6.6,8039,6.6
"06000","3","332","55","0","2024","A","",5,23,2958718,0,0,2510,130532,"N",5.46,0,0,0,0,0,0,"",0,0.0,-3,-11.5,-302323,-9.3,0,0.0,0,0.0,129,5.4,6695,5.4
"06000","3","3324","56","0","2024","A","",5,23,2958718,0,0,2510,130532,"",6.55,8.52,6.99,0.00,0.00,0.82,0.82,"",0,0.0,-3,-11.5,-302323,-9.3,0,0.0,0,0.0,129,5.4,6695,5.4
"06000","3","33243","57","0","2024","A","",5,23,2958718,0,0,2510,130532,"",6.55,8.52,6.99,0.00,0.00,0.82,0.82,"",0,0.0,-3,-11.5,-302323,-9.3,0,0.0,0,0.0,129,5.4,6695,5.4
"06000","3","332431","58","0","2024","A","",5,23,2958718,0,0,2510,130532,"",6.55,8.52,6.99,0.00,0.00,0.82,0.82,"",0,0.0,-3,-11.5,-302323,-9.3,0,0.0,0,0.0,129,5.4,6695,5.4
"06000","3","336","55","0","2024","A","",1,0,25028,14000,210,1155,60067,"N",1.64,0,0,0,0,0,0,"",0,0.0,-1,-100.0,-44024,-63.8,7000,100.0,91,76.5,-173,-13.0,-8985,-13.0
"06000","3","3369","56","0","2024","A","",1,0,25028,14000,210,1155,60067,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-44024,-63.8,7000,100.0,91,76.5,-173,-13.0,-8985,-13.0
"06000","3","33699","57","0","2024","A","",1,0,25028,14000,210,1155,60067,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-44024,-63.8,7000,100.0,91,76.5,-173,-13.0,-8985,-13.0
"06000","3","336992","58","0","2024","A","",1,0,25028,14000,210,1155,60067,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-44024,-63.8,7000,100.0,91,76.5,-173,-13.0,-8985,-13.0
"06000","3","42","54","0","2024","A","",11,33,2787617,294997,13428,1616,84049,"",1.53,0.74,0.66,0.64,2.68,0.88,0.88,"",1,10.0,5,17.9,253057,10.0,46706,18.8,1053,8.5,-146,-8.3,-7562,-8.3
"06000","3","423","55","0","2024","A","",3,19,2325339,158514,7665,2313,120276,"",0.82,0.64,0.70,0.48,2.47,1.09,1.09,"",0,0.0,0,0.0,196931,9.3,-16473,-9.4,-916,-10.7,130,6.0,6761,6.0
"06000","3","4233","56","0","2024","A","",1,2,511633,21000,315,5133,266939,"",2.18,0.66,1.12,0.40,0.21,1.80,1.80,"",0,0.0,0,0.0,-29056,-5.4,7000,50.0,105,50.0,-66,-1.3,-3406,-1.3
"06000","3","42332","57","0","2024","A","",1,2,511633,21000,315,5133,266939,"",2.18,0.66,1.12,0.40,0.21,1.80,1.80,"",0,0.0,0,0.0,-29056,-5.4,7000,50.0,105,50.0,-66,-1.3,-3406,-1.3
"06000","3","423320","58","0","2024","A","",1,2,511633,21000,315,5133,266939,"",2.18,0.66,1.12,0.40,0.21,1.80,1.80,"",0,0.0,0,0.0,-29056,-5.4,7000,50.0,105,50.0,-66,-1.3,-3406,-1.3
"06000","3","4236","56","0","2024","A","",1,3,673725,28000,560,3987,207300,"N",1.64,0,0,0,0,0,0,"",0,0.0,-1,-25.0,13294,2.0,-7000,-20.0,0,0.0,600,17.7,31185,17.7
"06000","3","42369","57","0","2024","A","",1,3,673725,28000,560,3987,207300,"N",3.27,0,0,0,0,0,0,"",0,0.0,-1,-25.0,13294,2.0,-7000,-20.0,0,0.0,600,17.7,31185,17.7
"06000","3","423690","58","0","2024","A","",1,3,673725,28000,560,3987,207300,"N",3.27,0,0,0,0,0,0,"",0,0.0,-1,-25.0,13294,2.0,-7000,-20.0,0,0.0,600,17.7,31185,17.7
"06000","3","4238","56","0","2024","A","",1,14,1139981,109514,6790,1547,80469,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,7.7,212693,22.9,-16473,-13.1,-1021,-13.1,175,12.8,9139,12.8
"06000","3","42381","57","0","2024","A","",1,14,1139981,109514,6790,1547,80469,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,7.7,212693,22.9,-16473,-13.1,-1021,-13.1,175,12.8,9139,12.8
"06000","3","423810","58","0","2024","A","",1,14,1139981,109514,6790,1547,80469,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,1,7.7,212693,22.9,-16473,-13.1,-1021,-13.1,175,12.8,9139,12.8
"06000","3","424","55","0","2024","A","",6,14,462278,136483,5763,643,33418,"N",1.96,0,0,0,0,0,0,"",1,20.0,5,55.6,56126,13.8,63179,86.2,1969,51.9,-233,-26.6,-12132,-26.6
"06000","3","4241","56","0","2024","A","",1,0,5000,5000,170,1154,60000,"",2.18,0.00,0.05,0.63,0.86,0.68,0.68,"",1,100.0,0,0.0,-10000,-66.7,5000,100.0,170,100.0,0,0.0,0,0.0
"06000","3","42413","57","0","2024","A","",1,0,5000,5000,170,1154,60000,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",1,100.0,0,0.0,-10000,-66.7,5000,100.0,170,100.0,0,0.0,0,0.0
"06000","3","424130","58","0","2024","A","",1,0,5000,5000,170,1154,60000,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",1,100.0,0,0.0,-10000,-66.7,5000,100.0,170,100.0,0,0.0,0,0.0
"06000","3","4247","56","0","2024","A","",1,6,173201,40342,2501,606,31491,"N",1.64,0,0,0,0,0,0,"",0,0.0,0,0.0,22353,14.8,-2407,-5.6,-150,-5.7,94,18.4,4871,18.3
"06000","3","42471","57","0","2024","A","",1,6,173201,40342,2501,606,31491,"",3.27,3.01,1.76,1.55,5.62,0.65,0.65,"",0,0.0,0,0.0,22353,14.8,-2407,-5.6,-150,-5.7,94,18.4,4871,18.3
"06000","3","424710","58","0","2024","A","",1,6,173201,40342,2501,606,31491,"",3.27,3.01,1.76,1.55,5.62,0.65,0.65,"",0,0.0,0,0.0,22353,14.8,-2407,-5.6,-150,-5.7,94,18.4,4871,18.3
"06000","3","4248","56","0","2024","A","",1,0,10326,7000,231,2383,123912,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-135369,-92.9,0,0.0,-70,-23.3,-419,-15.0,-21783,-15.0
"06000","3","42482","57","0","2024","A","",1,0,10326,7000,231,2383,123912,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-135369,-92.9,0,0.0,-70,-23.3,-419,-15.0,-21783,-15.0
"06000","3","424820","58","0","2024","A","",1,0,10326,7000,231,2383,123912,"",6.55,0.00,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-1,-100.0,-135369,-92.9,0,0.0,-70,-23.3,-419,-15.0,-21783,-15.0
"06000","3","4249","56","0","2024","A","",3,8,273751,84141,2861,645,33521,"",2.18,1.34,0.81,1.33,3.76,0.59,0.59,"",1,50.0,6,300.0,179142,189.3,60586,257.2,2019,239.8,-265,-29.1,-13784,-29.1
"06000","3","42491","57","0","2024","A","",3,8,273751,84141,2861,645,33521,"",2.18,1.34,0.81,1.33,3.76,0.59,0.59,"",1,50.0,6,300.0,179142,189.3,60586,257.2,2019,239.8,-265,-29.1,-13784,-29.1
"06000","3","424910","58","0","2024","A","",3,8,273751,84141,2861,645,33521,"",2.18,1.34,0.81,1.33,3.76,0.59,0.59,"",1,50.0,6,300.0,179142,189.3,60586,257.2,2019,239.8,-265,-29.1,-13784,-29.1
"06000","3","425","55","0","2024","A","",2,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06000","3","4251","56","0","2024","A","",2,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06000","3","42512","57","0","2024","A","",2,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06000","3","425120","58","0","2024","A","",2,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06000","3","44-45","54","0","2024","A","",41,795,31437371,6758511,311592,760,39523,"",0.37,0.65,0.57,0.99,2.09,0.88,0.88,"",5,13.9,30,3.9,4367443,16.1,-242839,-3.5,22706,7.9,79,11.6,4126,11.7
"06000","3","444","55","0","2024","A","",1,15,501904,158617,5710,651,33836,"N",1.09,0,0,0,0,0,0,"",0,0.0,-6,-28.6,-255047,-33.7,-2383,-1.5,-730,-11.3,-29,-4.3,-1508,-4.3
"06000","3","4441","56","0","2024","A","",1,15,501904,158617,5710,651,33836,"N",2.18,0,0,0,0,0,0,"",0,0.0,-6,-28.6,-255047,-33.7,-2383,-1.5,-730,-11.3,-29,-4.3,-1508,-4.3
"06000","3","44418","57","0","2024","A","",1,15,501904,158617,5710,651,33836,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-6,-28.6,-255047,-33.7,-2383,-1.5,-730,-11.3,-29,-4.3,-1508,-4.3
"06000","3","444180","58","0","2024","A","",1,15,501904,158617,5710,651,33836,"",6.55,8.52,6.99,15.32,7.88,0.82,0.82,"",0,0.0,-6,-28.6,-255047,-33.7,-2383,-1.5,-730,-11.3,-29,-4.3,-1508,-4.3
"06000","3","445","55","0","2024","A","",1,4,131900,36355,1381,662,34409,"",0.01,0.01,0.01,0.03,0.04,0.89,0.89,"",0,0.0,1,33.3,39085,42.1,11902,48.7,281,25.5,98,17.4,5099,17.4
"06000","3","4451","56","0","2024","A","",1,4,131900,36355,1381,662,34409,"",0.25,0.03,0.03,0.03,0.04,0.92,0.92,"",0,0.0,1,33.3,39085,42.1,11902,48.7,281,25.5,98,17.4,5099,17.4
"06000","3","44513","57","0","2024","A","",1,4,131900,36355,1381,662,34409,"",0.55,0.21,0.15,0.33,0.86,0.75,0.75,"",0,0.0,1,33.3,39085,42.1,11902,48.7,281,25.5,98,17.4,5099,17.4
"06000","3","445131","58","0","2024","A","",1,4,131900,36355,1381,662,34409,"",0.55,0.21,0.15,0.33,0.86,0.75,0.75,"",0,0.0,1,33.3,39085,42.1,11902,48.7,281,25.5,98,17.4,5099,17.4
"06000","3","455","55","0","2024","A","",1,9,232344,111099,6888,496,25816,"",2.18,1.67,1.18,2.24,3.30,0.71,0.71,"",0,0.0,-4,-30.8,-103309,-30.8,-24815,-18.3,-1538,-18.3,-10,-2.0,-510,-1.9
"06000","3","4552","56","0","2024","A","",1,9,232344,111099,6888,496,25816,"",2.18,1.67,1.18,2.24,3.30,0.71,0.71,"",0,0.0,-4,-30.8,-103309,-30.8,-24815,-18.3,-1538,-18.3,-10,-2.0,-510,-1.9
"06000","3","45521","57","0","2024","A","",1,9,232344,111099,6888,496,25816,"",2.18,1.67,1.18,2.24,3.30,0.71,0.71,"",0,0.0,-4,-30.8,-103309,-30.8,-24815,-18.3,-1538,-18.3,-10,-2.0,-510,-1.9
"06000","3","455219","58","0","2024","A","",1,9,232344,111099,6888,496,25816,"",2.18,1.67,1.18,2.24,3.30,0.71,0.71,"",0,0.0,-4,-30.8,-103309,-30.8,-24815,-18.3,-1538,-18.3,-10,-2.0,-510,-1.9
