"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06079","5","11141","77","0","2024","A","",6,79,4708306,763805,36444,1150,59788,"",2.20,2.09,3.19,1.94,2.25,1.53,1.53,"",-1,-14.3,-10,-11.2,97558,2.1,-45891,-5.7,-1458,-3.8,148,14.8,7689,14.8
"06079","5","111411","78","0","2024","A","",3,8,487131,94004,5183,1235,64237,"",9.68,1.08,1.67,1.65,2.74,1.63,1.63,"",0,0.0,-5,-38.5,-79012,-14.0,-11626,-11.0,-175,-3.3,398,47.6,20688,47.5
"06079","5","111419","78","0","2024","A","",3,71,4221175,669801,31261,1141,59314,"",1.24,2.34,3.57,1.99,2.18,1.52,1.52,"",-1,-25.0,-5,-6.6,176570,4.4,-34265,-4.9,-1283,-3.9,111,10.8,5743,10.7
"06079","5","11142","77","0","2024","A","",23,385,15293393,3643208,81083,765,39766,"",3.26,3.90,4.26,4.15,2.71,1.09,1.09,"",1,4.5,2,0.5,201356,1.3,84013,2.4,11019,15.7,6,0.8,310,0.8
"06079","5","111421","78","0","2024","A","",13,126,4578810,1048430,22776,697,36244,"",2.61,1.91,1.85,1.75,1.07,0.97,0.97,"",1,8.3,17,15.6,430668,10.4,119273,12.8,6472,39.7,-36,-4.9,-1871,-4.9
"06079","5","111422","78","0","2024","A","",10,258,10714583,2594778,58307,798,41489,"",4.81,7.92,9.54,9.34,6.77,1.20,1.20,"",0,0.0,-16,-5.8,-229312,-2.1,-35260,-1.3,4547,8.5,29,3.8,1499,3.7
"06079","5","1119","76","0","2024","A","",17,38,1417619,468279,17148,722,37553,"",1.53,0.72,0.68,0.79,0.82,0.96,0.96,"",-1,-5.6,-1,-2.6,138836,10.9,79619,20.5,2352,15.9,98,15.7,5110,15.8
"06079","5","11194","77","0","2024","A","N",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","111940","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11199","77","0","2024","A","N",16,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","111998","78","0","2024","A","N",16,0,0,0,0,0,0,"N",2.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112","75","0","2024","A","N",45,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,"N",-5,-10.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1121","76","0","2024","A","",26,58,2439185,500746,11314,803,41755,"",1.49,0.45,0.49,0.39,0.56,1.06,1.06,"",-1,-3.7,-4,-6.5,-108217,-4.2,-31623,-5.9,-735,-6.1,17,2.2,888,2.2
"06079","5","11211","77","0","2024","A","",26,58,2439185,500746,11314,803,41755,"",2.37,1.27,1.35,1.14,1.65,1.05,1.05,"",-1,-3.7,-4,-6.5,-108217,-4.2,-31623,-5.9,-735,-6.1,17,2.2,888,2.2
"06079","5","112111","78","0","2024","A","",26,58,2439185,500746,11314,803,41755,"",2.65,1.74,1.96,1.57,2.20,1.12,1.12,"",-1,-3.7,-4,-6.5,-108217,-4.2,-31623,-5.9,-735,-6.1,17,2.2,888,2.2
"06079","5","1124","76","0","2024","A","N",3,0,0,0,0,0,0,"N",7.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11242","77","0","2024","A","N",3,0,0,0,0,0,0,"N",21.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112420","78","0","2024","A","N",3,0,0,0,0,0,0,"N",21.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1125","76","0","2024","A","N",3,0,0,0,0,0,0,"N",3.01,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11251","77","0","2024","A","N",3,0,0,0,0,0,0,"N",3.01,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112512","78","0","2024","A","N",2,0,0,0,0,0,0,"N",5.94,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112519","78","0","2024","A","N",1,0,0,0,0,0,0,"N",4.88,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1129","76","0","2024","A","",13,80,3493275,666208,12386,840,43666,"",3.09,4.64,4.70,4.70,3.60,1.02,1.01,"",-2,-13.3,-11,-12.1,-123546,-3.4,-211104,-24.1,-4319,-25.9,78,10.2,4030,10.2
"06079","5","11291","77","0","2024","A","N",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112910","78","0","2024","A","N",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11292","77","0","2024","A","N",6,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","112920","78","0","2024","A","N",6,0,0,0,0,0,0,"N",3.76,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11299","77","0","2024","A","",6,43,1791055,378595,5822,807,41978,"",3.58,4.90,4.31,5.57,3.44,0.89,0.89,"",-1,-14.3,-4,-8.5,-17485,-1.0,-67462,-15.1,-1444,-19.9,59,7.9,3085,7.9
"06079","5","112990","78","0","2024","A","",6,43,1791055,378595,5822,807,41978,"",3.58,4.90,4.31,5.57,3.44,0.89,0.89,"",-1,-14.3,-4,-8.5,-17485,-1.0,-67462,-15.1,-1444,-19.9,59,7.9,3085,7.9
"06079","5","114","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1141","76","0","2024","A","N",2,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11411","77","0","2024","A","N",2,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","114112","78","0","2024","A","N",2,0,0,0,0,0,0,"N",2.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115","75","0","2024","A","",92,3836,145985116,47844471,1605573,732,38055,"",4.28,12.50,13.04,15.45,8.61,1.04,1.04,"",-5,-5.2,59,1.6,-1262644,-0.9,-1210353,-2.5,146269,10.0,-18,-2.4,-934,-2.4
"06079","5","1151","76","0","2024","A","",73,3685,137021553,46524564,1567831,715,37182,"",5.92,13.93,14.87,18.15,9.17,1.07,1.07,"",-4,-5.2,57,1.6,-1319185,-1.0,-985222,-2.1,147227,10.4,-18,-2.5,-955,-2.5
"06079","5","11511","77","0","2024","A","",73,3685,137021553,46524564,1567831,715,37182,"",5.92,13.93,14.87,18.15,9.17,1.07,1.07,"",-4,-5.2,57,1.6,-1319185,-1.0,-985222,-2.1,147227,10.4,-18,-2.5,-955,-2.5
"06079","5","115112","78","0","2024","A","",22,99,5871752,916312,25159,1143,59461,"",5.76,4.49,5.88,4.59,2.79,1.31,1.31,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115113","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115114","78","0","2024","A","N",2,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115115","78","0","2024","A","",26,2740,89564281,36589799,1238286,629,32692,"",8.55,18.70,22.04,26.95,10.92,1.18,1.18,"",-3,-10.3,57,2.1,-2166808,-2.4,-520692,-1.4,150894,13.9,-29,-4.4,-1499,-4.4
"06079","5","115116","78","0","2024","A","",22,734,35087823,8051763,252802,919,47787,"",12.45,44.18,49.90,54.46,40.63,1.13,1.13,"",-1,-4.3,-1,-0.1,1327810,3.9,-427855,-5.0,-2370,-0.9,36,4.1,1855,4.0
"06079","5","1152","76","0","2024","A","N",17,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11521","77","0","2024","A","N",17,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115210","78","0","2024","A","N",17,0,0,0,0,0,0,"N",2.77,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1153","76","0","2024","A","N",2,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11531","77","0","2024","A","N",2,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","115310","78","0","2024","A","N",2,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","21","74","0","2024","A","",11,80,7867534,693868,25234,1895,98549,"",0.37,0.17,0.16,0.14,0.17,0.93,0.93,"",-1,-8.3,3,3.9,232250,3.0,12704,1.9,-619,-2.4,-2,-0.1,-77,-0.1
"06079","5","211","75","0","2024","A","N",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","2111","76","0","2024","A","N",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","21113","77","0","2024","A","N",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","211130","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","212","75","0","2024","A","",7,57,5087405,443794,16912,1732,90043,"",0.99,0.38,0.42,0.25,0.27,1.12,1.12,"",-1,-12.5,-1,-1.7,8702,0.2,-43046,-8.8,-795,-4.5,58,3.5,2980,3.4
"06079","5","2123","76","0","2024","A","",7,57,5087405,443794,16912,1732,90043,"",1.19,0.69,0.88,0.51,0.39,1.28,1.28,"",-1,-12.5,-1,-1.7,8702,0.2,-43046,-8.8,-795,-4.5,58,3.5,2980,3.4
"06079","5","21231","77","0","2024","A","N",3,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","212312","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","212319","78","0","2024","A","N",2,0,0,0,0,0,0,"N",4.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","21232","77","0","2024","A","N",4,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","212321","78","0","2024","A","N",4,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","213","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","2131","76","0","2024","A","N",3,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","21311","77","0","2024","A","N",3,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","213111","78","0","2024","A","N",3,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","22","74","0","2024","A","",23,2149,438490108,17826227,487153,3924,204060,"",0.97,4.63,8.64,4.40,6.19,1.86,1.86,"",0,0.0,134,6.7,-9776490,-2.2,2248268,14.4,135147,38.4,-353,-8.3,-18359,-8.3
"06079","5","221","75","0","2024","A","",23,2149,438490108,17826227,487153,3924,204060,"",0.97,4.63,8.64,4.40,6.19,1.86,1.86,"",0,0.0,134,6.7,-9776490,-2.2,2248268,14.4,135147,38.4,-353,-8.3,-18359,-8.3
"06079","5","2211","76","0","2024","A","N",7,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","22111","77","0","2024","A","N",7,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221111","78","0","2024","A","N",1,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221112","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221113","78","0","2024","A","N",1,0,0,0,0,0,0,"N",5.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221114","78","0","2024","A","",3,27,3274538,492009,21268,2304,119800,"",1.26,2.07,2.43,3.67,3.83,1.16,1.16,"",0,0.0,12,80.0,2024396,161.9,358245,267.8,16889,385.7,674,41.3,35045,41.3
"06079","5","221118","78","0","2024","A","N",1,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","2212","76","0","2024","A","N",3,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","22121","77","0","2024","A","N",3,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221210","78","0","2024","A","N",3,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","2213","76","0","2024","A","",13,117,11222889,945862,27259,1843,95854,"",1.98,2.44,3.61,2.30,2.94,1.48,1.48,"",1,8.3,1,0.9,840623,8.1,-112851,-10.7,-4538,-14.3,116,6.7,6029,6.7
"06079","5","22131","77","0","2024","A","",11,101,9995013,917765,26835,1909,99288,"",1.94,2.45,3.74,2.63,3.44,1.54,1.54,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221310","78","0","2024","A","",11,101,9995013,917765,26835,1909,99288,"",1.94,2.45,3.74,2.63,3.44,1.54,1.54,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","22132","77","0","2024","A","N",2,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221320","78","0","2024","A","N",2,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","22133","77","0","2024","A","N",1,0,0,0,0,0,0,"N",6.79,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","221330","78","0","2024","A","N",1,0,0,0,0,0,0,"N",6.79,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","23","74","0","2024","A","",1177,8779,692287881,90532063,3509489,1517,78860,"",1.30,1.37,1.64,1.34,1.10,1.20,1.20,"",2,0.2,174,2.0,72015167,11.6,1558592,1.8,282056,8.7,131,9.5,6776,9.4
"06079","5","236","75","0","2024","A","",388,2082,155676550,21677019,799700,1438,74770,"",1.38,1.44,1.50,1.43,1.24,1.04,1.04,"",-2,-0.5,35,1.7,12786161,8.9,-322920,-1.5,39891,5.3,96,7.2,4977,7.1
"06079","5","2361","76","0","2024","A","",313,1233,77329752,13524167,472749,1207,62742,"",1.43,1.67,1.70,1.78,1.85,1.02,1.01,"",-3,-0.9,27,2.2,4707468,6.5,297384,2.2,25674,5.7,48,4.1,2500,4.1
"06079","5","23611","77","0","2024","A","",313,1233,77329752,13524167,472749,1207,62742,"",1.43,1.67,1.70,1.78,1.85,1.02,1.01,"",-3,-0.9,27,2.2,4707468,6.5,297384,2.2,25674,5.7,48,4.1,2500,4.1
"06079","5","236115","78","0","2024","A","",159,657,43573183,7402761,260204,1275,66288,"",1.83,2.22,2.23,2.30,2.64,1.01,1.01,"",-11,-6.5,-28,-4.1,429018,1.0,-160576,-2.1,-3880,-1.5,63,5.2,3258,5.2
"06079","5","236116","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","236117","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","236118","78","0","2024","A","",152,572,33567824,6094843,211642,1128,58651,"",1.24,1.60,1.86,1.72,1.65,1.16,1.16,"N",7,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","2362","76","0","2024","A","",74,850,78346798,8152852,326951,1773,92218,"",1.19,1.19,1.35,1.07,0.85,1.13,1.13,"",0,0.0,8,1.0,8078693,11.5,-620304,-7.1,14217,4.5,168,10.5,8748,10.5
"06079","5","23621","77","0","2024","A","",4,27,1684071,253270,10240,1214,63153,"",0.59,0.21,0.16,0.18,0.11,0.78,0.78,"",0,0.0,0,0.0,-165773,-9.0,2894,1.2,-3358,-24.7,-104,-7.9,-5360,-7.8
"06079","5","236210","78","0","2024","A","",4,27,1684071,253270,10240,1214,63153,"",0.59,0.21,0.16,0.18,0.11,0.78,0.78,"",0,0.0,0,0.0,-165773,-9.0,2894,1.2,-3358,-24.7,-104,-7.9,-5360,-7.8
"06079","5","23622","77","0","2024","A","",70,823,76662727,7899582,316711,1792,93160,"",1.27,1.41,1.60,1.28,1.08,1.14,1.13,"",0,0.0,8,1.0,8244466,12.1,-623198,-7.3,17575,5.9,177,11.0,9194,10.9
"06079","5","236220","78","0","2024","A","",70,823,76662727,7899582,316711,1792,93160,"",1.27,1.41,1.60,1.28,1.08,1.14,1.13,"",0,0.0,8,1.0,8244466,12.1,-623198,-7.3,17575,5.9,177,11.0,9194,10.9
"06079","5","237","75","0","2024","A","",67,1777,190046748,19467452,936474,2056,106928,"",1.19,1.97,2.73,1.94,1.52,1.38,1.38,"",3,4.7,125,7.6,42908156,29.2,4193937,27.5,255552,37.5,343,20.0,17834,20.0
"06079","5","2371","76","0","2024","A","",35,1071,107901914,11725767,503336,1938,100757,"",1.19,2.28,2.98,2.23,1.79,1.31,1.31,"",0,0.0,81,8.2,32518631,43.1,2344996,25.0,132063,35.6,473,32.3,24599,32.3
"06079","5","23711","77","0","2024","A","N",22,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","237110","78","0","2024","A","N",22,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","23712","77","0","2024","A","N",3,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","237120","78","0","2024","A","N",3,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","23713","77","0","2024","A","",11,701,70786629,8068446,314118,1943,101016,"",0.86,3.72,4.61,3.71,3.05,1.24,1.24,"",0,0.0,45,6.9,25548569,56.5,2630090,48.4,154383,96.6,617,46.5,32047,46.5
"06079","5","237130","78","0","2024","A","",11,701,70786629,8068446,314118,1943,101016,"",0.86,3.72,4.61,3.71,3.05,1.24,1.24,"",0,0.0,45,6.9,25548569,56.5,2630090,48.4,154383,96.6,617,46.5,32047,46.5
"06079","5","2372","76","0","2024","A","",11,55,3710738,457417,12541,1309,68087,"",1.96,1.90,1.38,1.66,1.69,0.73,0.73,"",1,10.0,-3,-5.2,4477,0.1,-67117,-12.8,-391,-3.0,69,5.6,3630,5.6
"06079","5","23721","77","0","2024","A","",11,55,3710738,457417,12541,1309,68087,"",1.96,1.90,1.38,1.66,1.69,0.73,0.73,"",1,10.0,-3,-5.2,4477,0.1,-67117,-12.8,-391,-3.0,69,5.6,3630,5.6
"06079","5","237210","78","0","2024","A","",11,55,3710738,457417,12541,1309,68087,"",1.96,1.90,1.38,1.66,1.69,0.73,0.73,"",1,10.0,-3,-5.2,4477,0.1,-67117,-12.8,-391,-3.0,69,5.6,3630,5.6
"06079","5","2373","76","0","2024","A","",14,507,57080473,5639267,339080,2167,112677,"",1.19,1.72,2.57,1.68,1.29,1.49,1.49,"",1,7.7,11,2.2,43833,0.1,1406858,33.2,93062,37.8,-46,-2.1,-2394,-2.1
"06079","5","23731","77","0","2024","A","",14,507,57080473,5639267,339080,2167,112677,"",1.19,1.72,2.57,1.68,1.29,1.49,1.49,"",1,7.7,11,2.2,43833,0.1,1406858,33.2,93062,37.8,-46,-2.1,-2394,-2.1
"06079","5","237310","78","0","2024","A","",14,507,57080473,5639267,339080,2167,112677,"",1.19,1.72,2.57,1.68,1.29,1.49,1.49,"",1,7.7,11,2.2,43833,0.1,1406858,33.2,93062,37.8,-46,-2.1,-2394,-2.1
"06079","5","2379","76","0","2024","A","",6,145,21353623,1645001,81517,2826,146929,"",0.63,1.35,2.50,1.44,1.21,1.86,1.86,"",0,0.0,36,33.0,10341215,93.9,509200,44.8,30818,60.8,874,44.8,45432,44.8
"06079","5","23799","77","0","2024","A","",6,145,21353623,1645001,81517,2826,146929,"",0.63,1.35,2.50,1.44,1.21,1.86,1.86,"",0,0.0,36,33.0,10341215,93.9,509200,44.8,30818,60.8,874,44.8,45432,44.8
"06079","5","237990","78","0","2024","A","",6,145,21353623,1645001,81517,2826,146929,"",0.63,1.35,2.50,1.44,1.21,1.86,1.86,"",0,0.0,36,33.0,10341215,93.9,509200,44.8,30818,60.8,874,44.8,45432,44.8
"06079","5","238","75","0","2024","A","",723,4919,346564583,49387592,1773315,1355,70450,"",1.27,1.21,1.40,1.17,0.93,1.15,1.15,"",2,0.3,13,0.3,16320850,4.9,-2312425,-4.5,-13387,-0.7,60,4.6,3136,4.7
"06079","5","2381","76","0","2024","A","",154,1056,67246882,10374983,350022,1225,63701,"",1.35,1.36,1.54,1.27,0.93,1.13,1.13,"",-3,-1.9,44,4.3,7981442,13.5,-171382,-1.6,14523,4.3,98,8.7,5114,8.7
"06079","5","23811","77","0","2024","A","",48,303,19195730,2926748,108136,1217,63283,"",2.01,1.51,1.68,1.38,1.11,1.11,1.11,"",1,2.1,20,7.1,2375281,14.1,-139013,-4.5,3652,3.5,73,6.4,3812,6.4
"06079","5","238111","78","0","2024","A","",42,235,14424803,2286115,77657,1180,61360,"",2.40,2.39,2.90,2.14,1.68,1.21,1.21,"",3,7.7,25,11.9,2280447,18.8,-97770,-4.1,2101,2.8,66,5.9,3415,5.9
"06079","5","238112","78","0","2024","A","",6,68,4770927,640633,30479,1344,69904,"",0.95,0.66,0.74,0.61,0.60,1.12,1.12,"",-2,-25.0,-5,-6.8,94834,2.0,-41243,-6.0,1551,5.4,116,9.4,6067,9.5
"06079","5","23812","77","0","2024","A","N",4,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","238121","78","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","238122","78","0","2024","A","",4,26,1411804,252043,5411,1061,55185,"",1.01,0.45,0.37,0.39,0.14,0.83,0.83,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","23813","77","0","2024","A","",27,121,7076316,1418710,50302,1128,58644,"",2.39,1.81,2.21,1.84,1.89,1.23,1.23,"",0,0.0,-6,-4.7,-265836,-3.6,-186335,-11.6,1011,2.1,18,1.6,945,1.6
"06079","5","238131","78","0","2024","A","",21,102,5881697,1206345,40750,1106,57523,"",2.15,1.94,2.49,1.99,2.11,1.28,1.28,"",0,0.0,-4,-3.8,-93255,-1.6,-167256,-12.2,-2392,-5.5,18,1.7,933,1.6
"06079","5","238132","78","0","2024","A","",6,18,1194619,212365,9552,1247,64866,"",3.90,1.25,1.42,1.28,1.31,1.11,1.11,"",0,0.0,-4,-18.2,-172581,-12.6,-19079,-8.2,3403,55.3,34,2.8,1764,2.8
"06079","5","23814","77","0","2024","A","",17,93,5570345,942868,40402,1148,59682,"",0.91,0.84,0.98,0.79,0.59,1.17,1.17,"",-2,-10.5,9,10.7,1445913,35.1,104579,12.5,8456,26.5,200,21.1,10386,21.1
"06079","5","238141","78","0","2024","A","N",16,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",-1,-5.9,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","238142","78","0","2024","A","N",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","23815","77","0","2024","A","",7,82,6450104,753439,28627,1517,78900,"",0.92,1.40,1.86,1.31,1.08,1.33,1.33,"",0,0.0,-4,-4.7,154330,2.5,-65945,-8.0,240,0.8,113,8.0,5906,8.1
"06079","5","238151","78","0","2024","A","",7,82,6450104,753439,28627,1517,78900,"",1.55,3.66,5.68,3.59,3.93,1.56,1.56,"",0,0.0,-4,-4.7,154330,2.5,-65945,-8.0,240,0.8,113,8.0,5906,8.1
"06079","5","23816","77","0","2024","A","",31,346,22863844,3226404,89979,1269,66001,"",1.02,1.75,2.00,1.66,1.07,1.14,1.14,"",-3,-8.8,19,5.8,3697794,19.3,16540,0.5,-2558,-2.8,141,12.5,7359,12.5
"06079","5","238161","78","0","2024","A","N",30,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",-3,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
