"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","3","221320","18","0","2024","A","",2314,52921,4451287933,187674578,1283832,1618,84112,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.2,1010,1.9,300571539,7.2,6744270,3.7,139756,12.2,80,5.2,4154,5.2
"US000","3","22133","17","0","2024","A","",5,139,12760492,974006,4869,1766,91857,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,4,3.0,803415,6.7,-43560,-4.3,-219,-4.3,62,3.6,3231,3.6
"US000","3","221330","18","0","2024","A","",5,139,12760492,974006,4869,1766,91857,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,4,3.0,803415,6.7,-43560,-4.3,-219,-4.3,62,3.6,3231,3.6
"US000","3","23","14","0","2024","A","",4270,109215,7231365446,252780945,2190313,1273,66212,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.2,3466,3.3,551113395,8.2,12237348,5.1,268024,13.9,58,4.8,3041,4.8
"US000","3","236","15","0","2024","A","",115,2945,250094733,14221674,142440,1633,84922,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.9,9,0.3,25612764,11.4,-459591,-3.1,52910,59.1,163,11.1,8470,11.1
"US000","3","2361","16","0","2024","A","",13,142,7790740,3260979,41120,1057,54961,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-13.3,-62,-30.4,-1902562,-19.6,-1212875,-27.1,-7907,-16.1,141,15.4,7328,15.4
"US000","3","23611","17","0","2024","A","",13,142,7790740,3260979,41120,1057,54961,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-13.3,-62,-30.4,-1902562,-19.6,-1212875,-27.1,-7907,-16.1,141,15.4,7328,15.4
"US000","3","236115","18","0","2024","A","",5,69,3363286,2747455,27885,941,48921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-37.5,-58,-45.7,-1803905,-34.9,-1355565,-33.0,-8768,-23.9,156,19.9,8101,19.8
"US000","3","236118","18","0","2024","A","",8,73,4427454,513524,13235,1166,60650,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,14.3,-4,-5.2,-98657,-2.2,142690,38.5,861,7.0,34,3.0,1806,3.1
"US000","3","2362","16","0","2024","A","",102,2803,242303993,10960695,101320,1662,86437,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.0,70,2.6,27515326,12.8,753284,7.4,60817,150.2,151,10.0,7839,10.0
"US000","3","23621","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","236210","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23622","17","0","2024","A","N",101,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","236220","18","0","2024","A","N",101,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","237","15","0","2024","A","",4077,105228,6916936665,237776188,2024475,1264,65733,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.2,3488,3.4,522756641,8.2,12936495,5.8,223300,12.4,55,4.5,2885,4.6
"US000","3","2371","16","0","2024","A","",95,2179,155497852,11318174,195446,1372,71362,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-3.1,119,5.8,17692663,12.8,2087187,22.6,65504,50.4,85,6.6,4458,6.7
"US000","3","23711","17","0","2024","A","",77,1786,122676297,10773335,188707,1321,68672,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-3.8,115,6.9,15685204,14.7,2330925,27.6,70425,59.5,90,7.3,4634,7.2
"US000","3","237110","18","0","2024","A","",77,1786,122676297,10773335,188707,1321,68672,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-3.8,115,6.9,15685204,14.7,2330925,27.6,70425,59.5,90,7.3,4634,7.2
"US000","3","23712","17","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","237120","18","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23713","17","0","2024","A","N",16,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","237130","18","0","2024","A","N",16,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","2372","16","0","2024","A","",10,96,8600588,2325319,18151,1715,89202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-1.0,419215,5.1,202086,9.5,6876,61.0,96,5.9,5003,5.9
"US000","3","23721","17","0","2024","A","",10,96,8600588,2325319,18151,1715,89202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-1.0,419215,5.1,202086,9.5,6876,61.0,96,5.9,5003,5.9
"US000","3","237210","18","0","2024","A","",10,96,8600588,2325319,18151,1715,89202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-1.0,419215,5.1,202086,9.5,6876,61.0,96,5.9,5003,5.9
"US000","3","2373","16","0","2024","A","",3921,101878,6666280066,217391938,1732305,1258,65434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.2,3353,3.4,498714157,8.1,10449226,5.0,228028,15.2,54,4.5,2835,4.5
"US000","3","23731","17","0","2024","A","",3921,101878,6666280066,217391938,1732305,1258,65434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.2,3353,3.4,498714157,8.1,10449226,5.0,228028,15.2,54,4.5,2835,4.5
"US000","3","237310","18","0","2024","A","",3921,101878,6666280066,217391938,1732305,1258,65434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.2,3353,3.4,498714157,8.1,10449226,5.0,228028,15.2,54,4.5,2835,4.5
"US000","3","2379","16","0","2024","A","",50,1075,86558159,6740757,78573,1548,80513,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.0,16,1.5,5930606,7.4,197996,3.0,-77108,-49.5,83,5.7,4347,5.7
"US000","3","23799","17","0","2024","A","",50,1075,86558159,6740757,78573,1548,80513,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.0,16,1.5,5930606,7.4,197996,3.0,-77108,-49.5,83,5.7,4347,5.7
"US000","3","237990","18","0","2024","A","",50,1075,86558159,6740757,78573,1548,80513,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.0,16,1.5,5930606,7.4,197996,3.0,-77108,-49.5,83,5.7,4347,5.7
"US000","3","238","15","0","2024","A","",79,1042,64334048,783083,23398,1188,61751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,3.9,-31,-2.9,2743990,4.5,-239556,-23.4,-8186,-25.9,84,7.6,4342,7.6
"US000","3","2381","16","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23811","17","0","2024","A","",1,6,392656,0,0,1259,65443,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,24281,6.6,0,0.0,0,0.0,78,6.6,4047,6.6
"US000","3","238112","18","0","2024","A","",1,6,392656,0,0,1259,65443,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,24281,6.6,0,0.0,0,0.0,78,6.6,4047,6.6
"US000","3","23819","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238192","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","2382","16","0","2024","A","",54,456,30400438,507523,17186,1282,66680,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,5.9,-24,-5.0,103897,0.3,-222687,-30.5,-8063,-31.9,67,5.5,3518,5.6
"US000","3","23821","17","0","2024","A","N",36,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",3,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238211","18","0","2024","A","N",8,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238212","18","0","2024","A","",28,135,7716691,15295,227,1101,57267,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,7.7,-26,-16.1,-1144504,-12.9,3119,25.6,215,1791.7,44,4.2,2314,4.2
"US000","3","23822","17","0","2024","A","",17,248,17061582,36000,597,1322,68750,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2,0.8,1195744,7.5,9969,38.3,-20,-3.2,83,6.7,4342,6.7
"US000","3","238221","18","0","2024","A","",1,0,36000,36000,597,2077,108000,"",1.00,0.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,9969,38.3,9969,38.3,-20,-3.2,-927,-30.9,-48186,-30.9
"US000","3","238222","18","0","2024","A","",16,248,17025582,0,0,1321,68698,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,2,0.8,1185775,7.5,0,0.0,0,0.0,84,6.8,4352,6.8
"US000","3","23829","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238292","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","2383","16","0","2024","A","N",7,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23831","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238312","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23832","17","0","2024","A","",1,6,403535,84217,842,1293,67256,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,20982,5.5,-3415,-3.9,-34,-3.9,116,9.9,6048,9.9
"US000","3","238322","18","0","2024","A","",1,6,403535,84217,842,1293,67256,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,20982,5.5,-3415,-3.9,-34,-3.9,116,9.9,6048,9.9
"US000","3","23835","17","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238352","18","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23839","17","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238392","18","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","2389","16","0","2024","A","",16,356,24611126,182350,5253,1330,69181,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-5.9,-4,-1.1,2056690,9.1,-14054,-7.2,-198,-3.6,126,10.5,6588,10.5
"US000","3","23891","17","0","2024","A","",7,263,19252018,147625,5235,1407,73178,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-3,-1.1,1854025,10.7,-6209,-4.0,-7,-0.1,150,11.9,7792,11.9
"US000","3","238911","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","238912","18","0","2024","A","N",6,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","23899","17","0","2024","A","",9,93,5359108,34725,18,1112,57832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-10.0,-1,-1.1,202665,3.9,-7845,-18.4,-191,-91.4,60,5.7,3122,5.7
"US000","3","238992","18","0","2024","A","",9,93,5359108,34725,18,1112,57832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-10.0,-1,-1.1,202665,3.9,-7845,-18.4,-191,-91.4,60,5.7,3122,5.7
"US000","3","31-33","14","0","2024","A","",49,1350,96795033,15639614,294091,1379,71696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-2.0,-15,-1.1,4645636,5.0,121385,0.8,12850,4.6,81,6.2,4208,6.2
"US000","3","311","15","0","2024","A","",7,63,2437691,20813,231,743,38642,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-3,-4.5,-49574,-2.0,-38655,-65.0,-30,-11.5,23,3.2,1193,3.2
"US000","3","3114","16","0","2024","A","",2,2,17079,12313,10,188,9759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-33.3,-37171,-68.5,-38655,-75.8,-30,-75.0,-203,-51.9,-10585,-52.0
"US000","3","31141","17","0","2024","A","",1,1,12313,12313,10,406,21108,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-50.0,-38655,-75.8,-38655,-75.8,-30,-75.0,-105,-20.5,-5484,-20.6
"US000","3","311412","18","0","2024","A","",1,1,12313,12313,10,406,21108,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-50.0,-38655,-75.8,-38655,-75.8,-30,-75.0,-105,-20.5,-5484,-20.6
"US000","3","31142","17","0","2024","A","",1,1,4766,0,0,79,4085,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,1484,45.2,0,0.0,0,0.0,-5,-6.0,-291,-6.6
"US000","3","311421","18","0","2024","A","",1,1,4766,0,0,79,4085,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,1484,45.2,0,0.0,0,0.0,-5,-6.0,-291,-6.6
"US000","3","3116","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31161","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","311612","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3117","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31171","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","311710","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3118","16","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31181","17","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","311812","18","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3119","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31199","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","311999","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","312","15","0","2024","A","",4,47,2467989,497572,5753,1003,52141,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,76541,3.2,-7316,-1.4,252,4.6,14,1.4,712,1.4
"US000","3","3121","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31212","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","312120","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3122","16","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31223","17","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","312230","18","0","2024","A","N",3,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","313","15","0","2024","A","",1,64,3749998,2735776,33103,1127,58594,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2,3.2,523413,16.2,242284,9.7,31108,1559.3,125,12.5,6482,12.4
"US000","3","3132","16","0","2024","A","",1,64,3749998,2735776,33103,1127,58594,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2,3.2,523413,16.2,242284,9.7,31108,1559.3,125,12.5,6482,12.4
"US000","3","31321","17","0","2024","A","",1,64,3749998,2735776,33103,1127,58594,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2,3.2,523413,16.2,242284,9.7,31108,1559.3,125,12.5,6482,12.4
"US000","3","313210","18","0","2024","A","",1,64,3749998,2735776,33103,1127,58594,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,2,3.2,523413,16.2,242284,9.7,31108,1559.3,125,12.5,6482,12.4
"US000","3","314","15","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3149","16","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","31499","17","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","314999","18","0","2024","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","321","15","0","2024","A","",5,425,21482368,4976037,213505,972,50537,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-16,-3.6,-647891,-2.9,-525878,-9.6,-7069,-3.2,8,0.8,402,0.8
"US000","3","3211","16","0","2024","A","",3,386,19234658,3136618,191634,959,49852,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-5,-1.3,-462300,-2.3,-343048,-9.9,-8665,-4.3,-10,-1.0,-535,-1.1
"US000","3","32111","17","0","2024","A","",3,386,19234658,3136618,191634,959,49852,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-5,-1.3,-462300,-2.3,-343048,-9.9,-8665,-4.3,-10,-1.0,-535,-1.1
"US000","3","321113","18","0","2024","A","",3,386,19234658,3136618,191634,959,49852,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-5,-1.3,-462300,-2.3,-343048,-9.9,-8665,-4.3,-10,-1.0,-535,-1.1
"US000","3","3212","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32121","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","321219","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3219","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32192","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","321920","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","323","15","0","2024","A","",7,46,3011152,206332,5365,1250,64989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,16.7,12,35.3,573928,23.5,206332,100.0,5365,100.0,-132,-9.6,-6870,-9.6
"US000","3","3231","16","0","2024","A","",7,46,3011152,206332,5365,1250,64989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,16.7,12,35.3,573928,23.5,206332,100.0,5365,100.0,-132,-9.6,-6870,-9.6
"US000","3","32311","17","0","2024","A","",7,46,3011152,206332,5365,1250,64989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,16.7,12,35.3,573928,23.5,206332,100.0,5365,100.0,-132,-9.6,-6870,-9.6
"US000","3","323111","18","0","2024","A","",6,42,2852618,206332,5365,1296,67385,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,20.0,12,40.0,569391,24.9,206332,100.0,5365,100.0,-156,-10.7,-8094,-10.7
"US000","3","323113","18","0","2024","A","",1,4,158534,0,0,762,39634,"",1.00,1.00,1.00,0.00,0.00,1.00,1.00,"",0,0.0,0,0.0,4537,2.9,0,0.0,0,0.0,-46,-5.7,-2365,-5.6
"US000","3","324","15","0","2024","A","",1,10,805646,345724,277,1549,80565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,28472,3.7,14999,4.5,-1343,-82.9,54,3.6,2848,3.7
"US000","3","3241","16","0","2024","A","",1,10,805646,345724,277,1549,80565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,28472,3.7,14999,4.5,-1343,-82.9,54,3.6,2848,3.7
"US000","3","32411","17","0","2024","A","",1,10,805646,345724,277,1549,80565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,28472,3.7,14999,4.5,-1343,-82.9,54,3.6,2848,3.7
"US000","3","324110","18","0","2024","A","",1,10,805646,345724,277,1549,80565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,28472,3.7,14999,4.5,-1343,-82.9,54,3.6,2848,3.7
"US000","3","325","15","0","2024","A","",4,64,4659049,506322,6870,1411,73371,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-1.5,53133,1.2,-50697,-9.1,-743,-9.8,43,3.1,2237,3.1
"US000","3","3251","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32512","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","325120","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3253","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32532","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","325320","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3254","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32541","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","325412","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3255","16","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32551","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","325510","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","326","15","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","3261","16","0","2024","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","32611","17","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","326111","18","0","2024","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
